actualTravelTime;fiveMinuteMean;trafficVolume
389;506;30
327;500.3;29
289;561.1818182;25
271;404.7;24
273;404.7;25
262;444.9166667;26
277;458.1;28
281;458.1;30
300;442.25;27
331;433.2307692;24
272;478.6666667;33
359;478.6666667;33
294;381;30
611;586.3;27
304;386.6;29
329;359.3846154;33
320;307.2727273;35
331;359.3846154;34
315;307.2727273;36
325;300.8333333;27
1042;492.7692308;33
331;302.5833333;25
321;291.7272727;26
299;336.5555556;21
315;336.5555556;22
300;334.3636364;22
2284;477.2352941;29
310;337.25;24
320;337.25;24
314;346.6;23
302;402;24
298;414.25;25
290;414.25;26
346;402;24
293;414.25;26
318;414.25;26
311;414.25;27
312;414.25;27
287;560.0909091;19
312;560.0909091;18
293;583.6;25
347;555.5;27
300;309.3333333;24
294;306.9;22
2358;1044.5;23
307;306.9;23
734;414.25;27
320;306.9;22
343;306.9;21
359;306.9;21
270;306;22
297;310.3333333;17
307;309.75;19
846;560.0909091;22
291;313;21
283;661.8571429;21
289;619.125;22
333;718.4;21
287;619.125;21
305;619.125;19
293;665.7142857;22
1728;359.3846154;31
334;563.2;21
295;558.2;25
298;558.2;25
275;558.2;28
288;558.2;28
291;585;28
294;585;29
327;560.5;31
312;407.4;32
276;361.8;34
302;360.5;34
312;346.6666667;35
314;478.0909091;37
323;460.75;36
313;478.0909091;40
1903;318.3333333;26
1927;336.5555556;21
341;399.5;29
340;399.5;30
336;399.5;30
305;393.6666667;24
338;437.9166667;18
287;486.8888889;19
383;425.3846154;16
325;486.8888889;19
264;641.4;14
321;678;14
272;858.6666667;21
332;723.5;16
315;858.6666667;21
292;649.8;21
285;649.8;23
294;649.8;22
310;649.8;20
261;532.125;21
306;319.4;21
2636;336.5555556;24
298;319.4;23
353;319.4;20
288;319.6666667;25
259;312.9;26
302;315.25;25
376;319.4;25
2202;526.8888889;29
293;308.4545455;23
322;297.3636364;25
296;298;27
305;298;26
306;298;30
2667;320.6666667;24
353;511.2727273;31
355;511.2727273;31
312;512.5454545;24
309;491.4166667;26
302;491.4166667;29
318;491.4166667;25
297;497.3333333;32
317;731.3;31
297;778.7857143;25
306;778.7857143;26
326;747.2666667;24
299;622.5714286;21
253;511.8333333;15
288;495;16
1211;649.8;21
329;511.8333333;15
340;511.8333333;14
319;316.6;14
279;298;17
305;405.4444444;14
286;495.6;9
299;301;7
1484;476.8461538;30
278;305;13
269;295.5;13
304;292.5;17
439;295.5;15
282;582.5;12
280;583.75;15
358;677;15
259;337.3333333;14
780;295.5;18
266;337.3333333;15
301;371.5;17
334;371.5;16
318;341.6666667;16
317;341.6666667;15
294;333.6666667;21
283;306.6666667;22
262;370.8333333;20
294;370.8333333;19
286;368.2857143;19
292;307.8333333;17
299;300.2857143;15
284;293.4285714;17
316;300.2857143;14
286;293.4285714;17
1365;554.8;14
331;291.6666667;7
274;295.4;9
311;295.4;6
2183;301;11
245;296.25;12
299;570.25;9
283;668.8;8
283;668.8;9
260;668.8;9
263;668.8;10
301;784.8333333;7
1584;350.2222222;11
280;281.5;7
286;281.5;7
277;278;11
288;278;10
310;281.5;9
293;278;15
284;278;17
272;278;19
308;278;16
289;278;20
286;278;21
313;278;21
311;278;22
291;495.6666667;28
291;495.6666667;29
301;495.6666667;27
322;495.6666667;23
313;495.6666667;24
312;495.6666667;26
279;495.6666667;33
302;495.6666667;33
372;495.6666667;25
302;932;35
321;932;33
320;932;34
1017;784.8333333;8
283;543;34
311;716.6666667;35
2557;341.6666667;18
270;332.25;8
2707;333.6666667;22
284;473.2222222;6
252;685.375;8
289;1844.666667;8
303;1087;13
258;878.25;15
273;878.25;14
505;1087;10
267;275;20
254;280.75;12
400;280.75;10
309;321.2;4
296;354.5;4
291;354.5;5
309;354.5;6
1533;855.25;7
604;260.5;7
314;309;5
242;298.6666667;4
243;386.6666667;6
241;243;4
1111;690;6
223;1111;3
639;1111;2
292;223;3
249;300;3
302;639;8
335;639;6
259;300;1
264;300;5
1078;300;1
247;300;1
309;1078;4
269;300;2
241;300;3
295;255;1
321;300;2
236;300;2
2834;300;1
302;300;1
276;300;1
283;276;2
281;283;2
1264;300;1
281;772.5;2
258;1264;4
300;1264;4
537;1264;3
253;281;4
248;365;4
301;337;5
274;300;1
282;300;3
414;300;4
259;300;5
303;274;5
284;278;3
256;284;3
284;300;4
293;300;5
271;300;6
787;325.3333333;3
2645;281;4
227;856;2
257;999;3
266;227;4
1321;284;2
288;261.5;3
268;793.5;4
286;1321;4
284;1321;5
727;250;3
280;288;8
286;288;9
279;288;10
243;278;12
302;278;11
270;391.25;7
266;344.2857143;7
266;344.2857143;8
263;352.8333333;5
242;278;6
272;271;5
252;267.3333333;5
294;267.3333333;4
269;267.3333333;6
288;267.3333333;7
245;261.4;8
272;266.25;8
263;259.25;7
285;261.8;9
276;257.25;11
295;266.3333333;8
281;266.75;8
280;270.2857143;9
288;271;10
307;271;10
283;271;10
272;271;11
263;271;12
271;274;14
267;271.1428571;15
323;271;13
285;271.1428571;14
257;274;17
435;271.1111111;9
283;274;16
281;280;16
285;280;17
269;283.4;16
271;283.4;17
274;283.4;18
289;283.4;19
271;285.25;16
304;283.4;19
256;281.6;14
269;292.6666667;16
264;292.6666667;15
304;293.3571429;15
279;292.5;16
282;292.5;18
282;292;19
285;292.8571429;20
275;289.0555556;19
296;289.0555556;18
310;288.8125;20
302;288.8125;22
418;289.0588235;20
270;291.6428571;23
334;291;18
333;288.8125;19
276;291.6428571;24
271;289.2307692;26
297;290;23
295;290;23
253;278.0833333;26
286;278.6666667;23
283;279.2;18
258;297.1666667;16
324;279.2;16
271;296.9473684;16
277;297.9411765;12
251;301.1428571;12
288;297.9411765;11
256;301.1428571;14
265;301.1428571;15
451;294.75;12
280;303.75;17
268;299;18
255;300.6666667;19
296;287.8888889;1
292;287.8888889;4
282;294.7142857;8
299;287.8888889;6
286;294.7142857;11
290;294.7142857;10
300;287.8888889;7
295;295.8333333;13
298;303.8;15
294;313.5;18
325;313.5;19
303;261.5;24
328;267.6666667;20
314;261.5;23
305;261.5;25
312;261.5;26
292;300;29
311;255;27
281;300;33
278;300;34
282;300;35
297;300;37
304;300;36
307;300;40
292;300;43
281;296;43
297;296;44
301;294;46
325;296;45
298;292.1428571;43
315;292.1428571;44
309;292.1428571;42
355;294;46
311;292.5;45
287;293.1111111;45
271;293.1111111;49
276;293.1111111;48
296;293.1111111;46
281;293.1111111;50
278;293.2;48
307;293.2;48
287;296.0909091;47
284;296.6666667;49
273;300.1578947;48
345;300.4666667;47
292;298.52;38
309;298.52;37
302;298.52;40
305;297.8461538;42
315;298.52;39
316;298.52;41
295;297.8846154;44
316;297.92;44
329;297.8461538;43
311;297.8846154;45
311;297.8846154;46
314;297.8846154;47
283;300.9565217;45
282;301;45
361;298.52;38
290;301;45
304;301;46
296;301.4583333;45
279;304;48
489;299.05;47
305;304;47
306;301.8214286;48
301;301.6206897;52
308;301.6206897;49
311;301.6206897;51
287;300.4;50
326;297.0434783;44
324;297.0434783;46
327;297.0434783;47
366;296.4166667;42
355;297.0434783;45
343;297.0454545;48
335;298.9090909;50
343;298.9090909;49
314;298.5238095;54
338;298.9090909;51
314;298.5238095;53
306;299.9545455;48
309;300.7916667;49
313;300.173913;49
538;301.76;45
592;298.88;44
1083;261.5;22
331;303.4482759;46
350;301.32;46
345;301.8846154;44
346;301.8846154;45
328;304.34375;49
334;304.34375;48
337;303.25;50
314;302.6451613;48
316;302.6451613;49
335;303.25;49
318;308.7931034;47
333;300.2758621;47
318;309.137931;45
328;308.7931034;47
317;308.8387097;44
323;309.09375;47
323;309.09375;48
318;309.09375;49
330;309.09375;46
315;310.0967742;50
316;310.0967742;51
306;313.4074074;56
317;311.9642857;54
309;313.4074074;58
311;313.4074074;59
313;313.4074074;61
317;313.4074074;62
324;313.4074074;60
322;313.4074074;63
298;313.4074074;60
293;313.4074074;60
292;313.4074074;61
307;313.4074074;59
303;313.4074074;60
307;316.137931;60
304;317.4333333;61
304;320.21875;63
318;317.4333333;61
331;314.3571429;60
323;318.2580645;62
313;320.90625;61
325;321.0909091;63
377;313.5862069;61
321;327.8181818;66
335;328.3225806;66
355;327.4705882;64
348;327.8181818;65
523;309.09375;50
348;341.4444444;66
347;341.4444444;66
354;342.1428571;64
357;343.4230769;65
347;370.137931;64
346;372.7857143;65
368;343.4230769;64
360;373.3846154;63
352;371.862069;66
350;369.2258065;66
340;371.0967742;67
338;369.3125;68
338;369.3125;69
342;366.7352941;70
355;366.7352941;69
349;364.84375;70
335;368;68
337;368;69
336;368;68
347;368;67
333;360.5526316;69
354;368;68
356;368;68
348;361.7567568;69
359;360.5526316;69
359;360.5526316;69
356;356.902439;67
355;355.8095238;67
359;356.902439;67
360;354.8139535;70
364;354.8139535;69
351;352.6086957;72
355;353.2888889;71
355;347.74;67
358;347.74;67
362;348.2244898;67
370;348.6666667;67
376;348.6666667;68
375;348.6666667;69
374;348.6666667;70
381;348.6666667;71
380;348.2978723;71
2913;289.0588235;19
391;348.2978723;71
398;348.1521739;70
398;346.4468085;70
397;347.5227273;71
398;347.5116279;71
398;347.7906977;72
394;347.4090909;74
391;343.3023256;70
393;343.3023256;70
377;337.6222222;67
399;343.3023256;69
369;320.6818182;69
341;325.7380952;65
341;326.4390244;65
370;327.1666667;65
375;327.1666667;66
417;325.4444444;67
366;330.0851064;65
719;369.3125;70
323;339.4545455;59
394;332.8979592;56
394;333.1041667;58
378;334.6444444;56
397;334.5909091;56
398;334.5909091;56
402;334.6444444;56
408;335.2954545;58
417;335.3111111;59
404;337.1860465;57
440;333.7333333;57
403;337.1860465;57
419;337.1860465;56
400;339.8604651;59
419;337.7619048;57
421;338.0227273;57
424;338.4222222;58
406;345.975;60
416;345.975;59
412;345.975;61
415;345.975;61
342;353.8139535;66
412;346.7209302;61
421;346.7209302;61
421;347.4782609;59
422;347.6382979;60
423;347.6382979;61
428;347.6382979;60
421;348.5217391;62
429;351.3023256;62
437;350.5454545;61
435;351.3863636;61
366;413.4090909;69
447;352.6744186;62
451;352.6744186;61
449;352.8863636;63
464;352.8863636;64
465;353.8139535;65
468;353.8139535;64
475;353.8139535;65
472;353.8139535;66
477;354.8604651;67
477;354.3333333;67
477;411.9148936;66
474;413.5869565;67
464;413.8043478;70
491;413.5869565;68
475;412.7391304;71
469;414.9130435;71
483;416.2666667;71
490;415.8695652;71
487;415.4042553;73
491;415.4042553;73
497;415.4042553;74
479;423.372093;76
502;416.673913;75
495;418.6521739;75
492;419.7777778;76
490;426.8095238;77
490;427.547619;78
504;425.5348837;79
493;425.5116279;84
492;427.1904762;85
501;425.5116279;83
487;429.097561;87
497;429.097561;86
492;429.097561;88
504;429.097561;86
501;431.45;90
503;429.097561;89
500;432.275;88
506;430.8780488;86
504;431.2619048;87
498;433.3170732;87
517;432.8536585;87
495;447.2307692;86
509;433.3170732;87
487;449.8421053;85
509;449.8421053;86
778;347.0227273;60
519;452.2972973;87
507;455.0555556;90
525;454.8888889;88
488;461.7142857;92
520;451.3243243;87
526;451.3243243;87
526;453.9189189;91
502;460.0555556;91
528;453.9189189;92
506;460.0555556;91
528;463.5882353;91
530;461.7142857;91
529;460.0555556;93
526;461.5277778;94
552;459.45;91
558;458.4634146;90
556;459.7073171;90
562;465.3076923;90
555;465.9487179;93
568;465.3076923;91
569;463.825;92
631;458.6486486;93
567;403.05;93
551;403.4871795;90
541;406.175;86
560;404.3684211;89
539;409.8684211;83
585;402.8974359;91
571;405.804878;86
566;406.5128205;86
568;409.1351351;83
580;406.5128205;85
455;425.4545455;76
564;413;83
575;413;81
582;414.8;81
589;420.1219512;80
589;422.75;80
586;425.1666667;80
560;423.1777778;77
434;466.8695652;68
589;420.744186;78
582;420.744186;77
549;432.2888889;72
595;420.744186;78
594;420.744186;78
571;435.7906977;71
578;435.7906977;70
593;435.0227273;71
592;437.0227273;70
583;439.9777778;67
611;435.0227273;69
571;452.0444444;71
596;443.4222222;68
559;458.2826087;69
553;466.8695652;68
552;470.1666667;69
569;463.3478261;67
556;471.212766;70
558;475.25;71
575;471.212766;69
586;471.212766;70
580;475.25;72
580;475.25;72
604;479.8297872;73
604;480.5714286;72
585;482.5957447;71
596;481.6458333;73
413;520.6666667;75
610;480.5714286;71
625;479.8297872;72
602;483.6304348;71
607;492.9361702;71
616;486.7391304;71
617;498.12;71
618;498.12;70
594;503.04;68
618;498.12;70
409;546.4054054;75
608;503.04;70
617;504.1;71
681;493.4791667;71
601;506.7755102;73
592;509.6222222;73
607;506.7755102;73
628;506.7755102;72
588;514.7272727;76
613;510.5434783;75
607;512.6666667;75
594;523.3414634;76
621;514.7272727;75
611;520.6666667;75
602;525.9047619;77
983;425.4545455;76
605;529.6829268;75
610;529.6829268;76
624;526.8604651;76
967;442.0212766;67
599;536.525;75
1252;458.8571429;89
661;530.4;77
595;548.4722222;76
616;545.6315789;74
634;540.8717949;75
604;548.4722222;76
1471;429.097561;86
608;548.4722222;76
609;549.1891892;77
610;544.8611111;77
612;545.6;77
594;553.375;76
596;556.9677419;78
602;556.9677419;76
482;566.6285714;81
605;563.8529412;80
614;563.8529412;80
637;563.1875;81
634;563.8529412;81
631;565.0588235;80
670;563.1875;83
563;566.7714286;82
551;567.6857143;82
570;566.7714286;80
643;565.8285714;80
571;567.2571429;82
640;568.1142857;80
639;568.1142857;80
559;568.4848485;82
616;569.2941176;80
617;568.8285714;80
610;566.6285714;82
572;569.2352941;81
595;568.5294118;83
559;575.1515152;81
625;567.2571429;81
582;569.2727273;80
481;583.2702703;82
551;573.5833333;84
568;575.7647059;82
576;575.7647059;82
623;569.2727273;79
627;568.9375;80
564;576.1052632;81
935;546.8108108;75
571;575.3888889;85
607;574.1388889;84
541;580.1714286;79
528;584.6315789;75
627;575.027027;80
543;584.8108108;74
545;585.7567568;75
602;579.9444444;78
583;583.6842105;75
553;586.4594595;74
562;586.3513514;74
594;585.7567568;75
439;670.6285714;71
556;590.0555556;72
552;590.3783784;74
553;602.027027;74
2893;299.8333333;47
522;616.3684211;74
607;586.3513514;74
609;586.7777778;73
610;586.7777778;73
621;587.3235294;73
544;636.8888889;76
610;604.2857143;72
608;604.3055556;73
494;667.027027;71
586;619.3142857;75
594;636.8888889;75
569;637.5263158;72
555;669.0833333;70
615;636.8888889;76
1838;402.175;91
631;636.8888889;76
576;669.1666667;73
634;637.5405405;74
522;673.4117647;74
933;573.9032258;81
566;667.027027;69
593;670.6857143;74
633;640.1388889;72
592;667.027027;71
577;668.0277778;72
652;670.6285714;70
559;675.1212121;75
660;669.0833333;70
594;669.4571429;73
645;664.7631579;69
594;682.6896552;80
526;675.71875;79
611;680.1666667;78
646;673.4117647;74
637;677.3225806;78
509;644.5675676;82
639;681.8965517;80
648;679.6333333;80
649;682.7931034;82
610;675.6875;80
602;658.6388889;81
635;678.625;80
657;682.7666667;78
656;678.625;79
540;594.3888889;84
656;676.6875;80
629;658.6857143;80
642;658.7777778;80
655;661.2352941;80
641;649.5;81
650;648.0571429;81
660;658.6857143;81
631;620.4358974;82
640;620.4358974;82
658;649.5;82
2445;415.4042553;72
650;619.325;83
662;618.2564103;83
666;618.8684211;84
675;618.2564103;83
680;594.7567568;84
1585;544.8611111;78
491;644.0540541;71
669;599.5555556;75
655;598.027027;75
614;597.3170732;67
749;619.2702703;82
673;599.7894737;72
624;641.2888889;65
672;599.3589744;68
841;621.8157895;82
631;637.9772727;69
669;592.7804878;66
661;641.3863636;66
676;641.3863636;65
674;638.7333333;67
690;591.9047619;66
613;646.0555556;71
616;645.027027;70
671;637.6444444;68
674;638.627907;68
667;640;71
655;643.4;71
625;645.027027;71
2103;471.9375;70
701;641.6666667;70
634;651.4117647;68
675;645.2857143;69
667;651.4117647;68
665;648.6571429;68
559;683.9210526;68
653;684.9428571;67
680;649.7714286;67
536;685.6842105;66
1621;568.9375;80
1524;583.1428571;81
541;641.3030303;53
752;649.7714286;67
739;688.1470588;66
733;672.75;66
1435;636.8888889;75
768;676.1282051;68
750;678.4;67
743;683.9210526;68
762;681.8205128;67
755;682.9230769;69
719;638.9428571;61
771;689.1351351;68
730;638.5714286;59
703;641.4;50
842;678.4;66
733;641.4;50
765;640.3823529;56
702;650.2571429;49
770;642.8333333;51
767;645.4722222;48
690;673.4736842;52
741;654.4571429;48
779;648.6944444;50
549;726.3333333;73
708;688.875;63
756;681.6764706;58
971;699.2222222;62
781;681.4545455;54
553;770.5675676;70
782;681;56
769;685.3939394;61
783;681.6764706;59
767;688.875;62
780;689.1612903;60
561;782.6176471;69
577;777.5714286;69
693;728.03125;71
576;782.6176471;70
814;685.3939394;62
543;738.5483871;67
810;688.875;63
1288;644.0540541;71
1047;638.5714286;59
823;688.875;63
552;724.9411765;64
816;711.3636364;65
744;726.3333333;72
842;688.875;63
677;767.1842105;71
778;728.5;70
826;717.6363636;67
867;718.25;63
878;711.3636364;65
850;720.7575758;69
704;737.6129032;69
825;732.1818182;72
826;738.8064516;72
848;739.7419355;71
1037;676.3235294;53
579;792.9354839;68
858;740.8387097;70
861;738.34375;71
866;733.3055556;70
847;785;69
870;773.7777778;69
757;750.8235294;62
825;738.5483871;67
606;804.4285714;76
887;782.5294118;69
835;732.25;66
636;799.2608696;77
812;757.2058824;64
902;752.6176471;63
647;818;78
644;832;78
841;771.5333333;67
901;758.6969697;63
646;850.3809524;82
904;757.7575758;63
851;792.9354839;69
849;791.3333333;70
1105;737;70
837;800.2758621;71
665;811.85;81
846;805.25;71
887;768.3225806;67
832;810.3571429;73
920;761.9375;65
895;791.3333333;70
1079;736.28125;67
900;804.4285714;75
578;723.75;66
938;834.48;73
947;822.5769231;72
906;808.0909091;76
963;804.4285714;76
905;817.3181818;77
968;804.4285714;75
2788;572.9;81
798;771.7619048;82
984;800.5217391;77
985;808.0909091;75
985;803.5217391;76
613;761.4117647;63
604;766.0909091;61
984;824.5714286;77
962;854.4;79
959;850.3809524;81
610;784.3428571;61
957;768.6818182;82
915;773.7;82
916;737.35;79
629;782.8947368;63
942;773.7;83
829;723.75;65
946;738.8947368;79
949;737.35;80
851;723.75;65
606;794.8484848;69
852;757.3333333;67
918;746.2916667;70
813;752.71875;65
922;738.88;69
882;757.3333333;66
618;817.9;73
1149;824.2173913;77
859;750.34375;66
606;828.2413793;73
898;747.6666667;67
861;752.71875;64
1730;721.1290323;66
918;750.2647059;65
585;810.35;73
918;750.34375;66
934;751.1818182;66
866;768.1176471;58
826;787.8918919;65
2165;678.4;66
981;754.9393939;64
788;811.8965517;71
657;793.9047619;77
796;817.7741935;73
799;817.9;74
949;774.7575758;61
850;795.71875;71
823;817.9;74
963;776.9117647;61
959;778.6388889;61
906;789.6176471;66
933;784.9189189;62
2929;669.0833333;71
916;790.5;70
857;803.1111111;72
683;816.0769231;73
916;810.0666667;73
2967;670.6857143;74
916;817.9;73
644;826.6086957;70
622;835.9166667;70
929;828.2413793;74
792;804.5416667;78
866;810.35;73
969;827.6333333;75
964;802.3461538;72
897;806.7894737;74
966;805.16;72
951;813.6363636;72
928;810.35;74
936;810.35;74
571;983.8571429;60
837;819;71
831;826.8888889;70
995;810.35;74
1268;764.969697;60
996;793.9047619;77
960;806.0740741;75
950;816.0769231;73
623;934.0666667;59
909;835.9166667;70
570;912.1875;61
826;930.3666667;61
946;830.08;68
986;830.08;67
951;835.9166667;71
961;838.72;71
1599;727.4814815;66
1096;819;72
920;928.4827586;62
995;851.8;69
994;858.0740741;66
939;932.3870968;61
931;949.0714286;61
569;906.1176471;63
911;983.8571429;61
926;967.75;61
797;933.0689655;58
929;969.0952381;61
811;926.2727273;58
594;915.5882353;65
951;968.5454545;60
918;942.6;59
582;985;66
1670;763.46875;62
817;936.4117647;62
875;921.2580645;58
842;912.1875;61
849;875.1470588;62
737;910.15625;59
737;906.7878788;59
774;907.8181818;60
759;910.75;65
737;915.5882353;65
591;1042.448276;66
766;910.75;66
788;907.8181818;61
760;914.9375;66
735;986.9393939;63
599;1038.032258;67
804;906.1176471;63
734;987.2258065;66
585;1018.058824;65
510;1031.172414;61
704;1061.931034;65
502;968.44;62
758;1063.166667;65
1478;829.125;69
785;1041.413793;64
814;1041.413793;65
803;1040.933333;67
792;1034.59375;67
748;995.6451613;64
469;967.1578947;73
2133;743.2068966;67
812;1031.606061;67
742;1018.709677;63
838;1034.59375;68
1299;929.1785714;61
840;990.0322581;67
702;880.7142857;67
777;1035.321429;62
709;882;68
791;1039.111111;63
768;968.44;65
800;968.44;63
713;894.65;69
711;899;70
832;1039.111111;63
800;985.6956522;65
717;901.3636364;70
812;968.44;65
1233;913.71875;59
808;985.6956522;66
794;880.7142857;67
716;931.3478261;68
755;901;69
538;911.6551724;71
932;1024.333333;63
833;869.84;70
753;936.8181818;72
759;936.1428571;73
555;928.8461538;66
594;914.1428571;70
797;937.6190476;70
555;921.7407407;68
758;960.65;74
770;967.1578947;74
575;921.7407407;70
926;868.4347826;69
536;828.6129032;62
826;939.5;72
794;970.75;77
783;921.8571429;75
753;913.7619048;75
546;794.8787879;62
769;902.1666667;74
2828;854.4;79
714;840.1333333;64
771;921.7407407;70
690;800.7352941;63
777;921.7407407;69
746;857.75;66
559;750.2727273;61
776;852.1666667;66
1920;956.7777778;59
736;780.9411765;64
736;776.3939394;63
1547;986.9393939;64
736;782.875;63
719;765.8518519;63
735;767.4642857;65
691;759.4166667;62
526;878;70
701;751.5454545;62
658;797.6;64
700;752.5652174;60
666;795.4615385;64
701;750.0869565;62
550;882.0952381;70
595;884.3333333;71
740;738.8333333;63
723;795.4615385;63
669;850.0952381;66
1746;979.969697;65
1552;1010.375;65
649;878.7407407;72
1105;921.7407407;69
685;890.65;69
674;869.7083333;72
739;847.6190476;68
697;876.3478261;70
720;878.7407407;75
732;878.7407407;73
792;847.6190476;70
681;858.15625;77
723;870.2068966;75
709;870.2068966;78
725;870.2068966;78
722;866.3666667;76
558;750.5833333;79
688;834.6363636;80
709;834.6363636;79
735;858.15625;79
559;751.8484848;75
1748;988.21875;65
737;819.2857143;81
750;811.2285714;79
749;823.5151515;80
808;819.9411765;80
762;774.9142857;78
758;758.2058824;77
724;751.2352941;78
712;751.34375;76
628;813.6;68
724;751;74
722;752.3793103;75
670;803;68
641;846.5833333;67
772;751.34375;75
611;882.4285714;65
655;846.5833333;67
2997;806.2173913;74
724;803.3461538;68
630;917.2380952;63
607;930.3684211;62
705;904.9565217;63
439;806.7692308;65
702;927.0952381;64
585;877.5217391;59
672;903.6190476;62
623;877.5217391;58
584;772.3846154;57
1491;773.8333333;64
617;855.4230769;57
554;857.44;64
586;774.72;60
753;898.1363636;60
618;818.875;60
542;778.2083333;67
637;820.6956522;60
608;850.9259259;64
718;860.72;57
601;806.7692308;67
651;850.8076923;64
652;806.7692308;63
589;770.8571429;67
639;812.6666667;67
635;774.8461538;66
718;857.44;64
614;763.0689655;67
581;795.1612903;70
578;799.7333333;72
942;908.9545455;62
596;799.7333333;71
625;770.4482759;70
589;818.962963;75
567;828.9615385;78
781;853.8076923;63
605;818.962963;76
638;822.1153846;76
1742;765.8518519;63
629;818.962963;75
598;828.9615385;78
1651;738.9130435;64
649;818.962963;76
641;827.5769231;78
575;755.36;74
659;835.36;79
623;795.037037;77
661;835.36;79
665;835.36;78
665;834.3076923;78
583;755;71
639;755.36;75
1111;911.15;62
658;759.875;75
665;755.25;76
640;751.7307692;72
1115;873;59
640;751.7307692;72
637;748.56;70
601;858.8636364;68
597;848.9130435;66
625;819.05;65
620;819.05;64
547;790.8846154;65
555;797.84;65
588;781.125;60
457;759.2692308;68
591;781.125;61
627;813.6190476;62
445;756.4;68
620;785.8695652;63
1357;882.4285714;63
626;785.8695652;63
635;785.8695652;64
564;776.16;66
650;785.8695652;61
403;663.1034483;71
614;773.8888889;65
557;763.8846154;66
557;758.1111111;66
732;819.05;65
3022;915.9705882;65
3022;915.9705882;65
612;770.0769231;65
612;770.0769231;65
556;752.7037037;66
540;762.3333333;70
612;763.5384615;66
430;663.5714286;74
607;758.1111111;65
600;758.1111111;67
933;753.6923077;75
563;756.4;70
610;756.6153846;67
719;790.8846154;65
578;658.4583333;69
529;663.1034483;71
1683;751;74
556;663.4827586;70
531;661.8333333;73
534;657.9666667;74
539;667.6206897;75
582;663.1034483;71
493;703.96875;72
577;659.483871;74
576;659.483871;74
535;704.9677419;72
666;659.8461538;71
1204;822.1153846;76
540;708.8064516;73
1763;722.4782609;72
543;708.4516129;68
539;706.9666667;71
522;708.03125;69
554;706.9666667;70
1636;926.7142857;62
541;704.1875;70
519;705.65625;68
515;721.59375;69
562;710.3225806;69
531;705.65625;69
556;708.125;67
551;723.8709677;69
545;721.8125;68
700;729.53125;72
540;732.8529412;70
436;746.1904762;75
467;748.0238095;73
482;750.4761905;72
454;755.475;73
457;750.195122;73
458;740.3023256;77
459;733.0222222;75
436;746.3111111;72
434;746.3111111;73
422;788.8292683;53
422;788.8292683;52
422;788.8292683;53
424;677.5405405;52
380;673.16;43
345;703.1;37
383;694.8125;36
365;636.3076923;41
331;569.2857143;46
351;557.6666667;44
1642;819.05;61
395;629.3571429;40
312;494.7777778;44
310;453.6666667;45
345;453.6666667;45
340;453.6666667;46
373;453.6666667;44
384;453.6666667;43
318;453.6666667;47
322;453.6666667;46
298;444.0769231;53
341;453.6666667;46
355;453.6666667;44
282;444.0769231;56
289;444.0769231;54
288;444.0769231;55
305;444.0769231;52
962;750.4761905;71
291;444.0769231;56
283;444.0769231;56
286;444.0769231;57
289;444.0769231;58
291;433.2;61
290;433.2;61
311;433.2;59
1201;666.15625;69
396;444.0769231;53
304;420.1666667;56
332;433.2;57
846;686.21875;51
369;433.2;59
362;406.2307692;57
345;476.4615385;64
364;482.2857143;60
371;490.1666667;62
341;476.4615385;65
373;476.4615385;64
350;476.4615385;65
353;476.4615385;65
370;476.4615385;65
2470;770.6428571;66
365;476.4615385;65
279;398.75;56
318;415.2631579;60
1256;748.0238095;74
303;390.7586207;49
290;417.7666667;50
313;390.7586207;48
298;417.0645161;50
300;417.0645161;50
312;417.0645161;49
292;419.1034483;51
292;432.7;51
1537;776.8918919;71
303;392.8928571;44
327;392.8928571;47
300;391.8275862;46
648;482.2857143;60
301;391.8275862;46
283;389.4193548;50
318;391.8275862;45
297;389.4193548;47
318;391.8275862;45
315;391.8275862;45
307;389.4193548;49
1797;739.6206897;68
307;471.3448276;47
291;481.375;46
328;568.25;39
821;456.6;65
310;468.9545455;37
312;468.9545455;37
323;468.9545455;38
308;515.3913043;37
312;502.6923077;35
287;470.9666667;31
300;454.3333333;32
333;436.9130435;36
325;436.9130435;38
309;436.9130435;42
327;436.9130435;39
315;436.9130435;44
294;451;49
285;467;51
287;475.6111111;52
641;568.25;40
269;498.5625;49
2113;766.5897436;72
309;506;49
344;498.5625;50
318;495.7894737;51
320;437.9444444;51
490;457.15;46
1711;645.8333333;43
324;490.5454545;53
325;490.5454545;54
307;366.7777778;56
301;366.7777778;57
337;359.9;55
321;366.7777778;55
283;353.4615385;47
324;353.4615385;49
289;353.2222222;47
285;353.2222222;51
283;431.7647059;44
304;438.375;44
317;427.1111111;48
335;427.1111111;46
923;478.5517241;33
333;427.1111111;47
321;443.0625;50
321;443.0625;51
343;443.0625;49
306;445.8235294;51
315;443.0625;50
344;443.0625;50
471;353.2222222;50
279;474.1304348;44
345;516.1111111;48
292;466.1666667;45
319;474.1304348;44
303;486.7142857;48
322;515.8333333;47
476;443.0625;49
337;511.8235294;46
1808;476.4615385;64
331;511.8235294;49
324;499.1111111;52
311;404.1764706;54
326;410.125;55
338;410.125;54
332;410.125;57
302;432.8888889;46
324;432.8888889;48
291;351.7;56
302;351.7;54
335;342.7142857;51
335;342.7142857;52
1225;457.7692308;32
300;350.65;59
297;354.2105263;59
300;350.0952381;60
383;349.4545455;53
298;350.0952381;63
